ENSG00000000938	1:27790315	-2.41660239571033	0.0161493105636547	0.999943802364278	-0.521342113432268	0.815118488151185	0.649192847192756
ENSG00000000971	1:196783036	-2.14310541098	0.0327563193411891	0.999943802364278	-0.504509841802031	0.622537746225377	0.600966960032676
ENSG00000001084	6:53370107	3.16652435628554	0.00167076851300095	0.158646859836845	0.501454768705036	0.022997700229977	0.144776356500002
ENSG00000001461	1:24427319	2.75647393893067	0.00613217919287571	0.833708324004378	0.389470808679393	0.470752924707529	0.551895030210675
ENSG00000001561	6:45729887	2.68652819731899	0.00754544465786183	0.384619392183842	0.470482123402256	0.325967403259674	0.499250732286796
ENSG00000001629	7:92646881	3.00624706109236	0.00282547001006375	0.54260075528338	0.465200220231891	0.323267673232677	0.49807263052131
ENSG00000001630	7:91231560	-2.72078276341677	0.00682029094134662	0.793051518958256	-0.654130807108041	0.86031396860314	0.655994186625951
ENSG00000001631	7:92176640	-2.81407860555946	0.00515306981521023	0.695694295138425	-0.404683559282684	0.646135386461354	0.608257853555401
ENSG00000002330	11:63115999	2.83580479903081	0.00482225993722034	0.669250072685587	0.396424913216863	0.403959604039596	0.529931357517276
ENSG00000002549	4:18437923	2.29352922174372	0.0223775395447282	0.999997841525691	0.472197233793969	0.962703729627037	0.677659100152973
ENSG00000002746	7:43895337	-2.47423823571789	0.0137998163843477	0.999943670597536	-0.547931351424388	0.893210678932107	0.66314849436227
ENSG00000002822	7:3097630	-2.74870639505918	0.00627635214548545	0.762139670842858	-0.511477922062488	0.757724227577242	0.634429057554303
ENSG00000002834	17:37054884	-2.83344005577232	0.00485730648281458	0.527329339634981	-0.417207141081015	0.543045695430457	0.576170292245854
ENSG00000002919	17:46072665	3.38962389014091	0.000775268495773688	0.161871311475537	0.511107314185421	0.118588141185881	0.338777505183495
ENSG00000003147	7:9302019	-3.31911091206526	0.000992742475140679	0.317904317806814	-0.489043243223684	0.514548545145485	0.568091505980728
ENSG00000003249	16:90077661	-3.53979189381863	0.000451495853536119	0.232482202825404	-0.610476295692619	0.106189381061894	0.320828097092537
ENSG00000003509	2:36856499	3.09644155742626	0.0021079578064161	0.355681406245746	0.461581929174687	0.777622237776222	0.640749900125491
ENSG00000003756	3:50411188	2.33370226729423	0.0201462028076945	0.999876950296943	0.704523876518518	0.893210678932107	0.66314849436227
ENSG00000003987	8:17171737	3.84357178800492	0.000142693767931648	0.106140190024044	0.665485852566515	0.0222977702229777	0.142793278223813
ENSG00000003989	8:17616562	2.35954813894635	0.0188159315689477	0.999656106854485	0.372316233803202	0.534146585341466	0.574462651942655
ENSG00000004059	7:127390505	-3.7046149267665	0.000244012844743545	0.128862233284033	-0.587489770862587	0.100689931006899	0.313074729731125
ENSG00000004139	17:26316814	3.56813390436933	0.000406826323995544	0.104555423332717	0.666137026168757	0.0764923507649235	0.277035892292959
ENSG00000004399	3:129332022	-2.28270880524211	0.0230142539517102	0.999876950296943	-0.593671397379032	0.392260773922608	0.527081348174402
ENSG00000004455	1:33139360	-2.95577378255116	0.00331870070064498	0.650245225009789	-0.992060637155388	0.584441555844416	0.58996044119455
ENSG00000004468	4:16244298	-2.62205391262414	0.00910106232671786	0.851351024718544	-0.412343930844201	0.478752124787521	0.556001677890115
ENSG00000004478	12:2039238	-2.41896761881202	0.0160463515918396	0.999907872745388	-0.645021725834933	0.97970202979702	0.680964273178876
ENSG00000004487	1:23256033	2.77826826259458	0.00574350532899924	0.812690649968234	0.503562832607801	0.676732326767323	0.616023126964758
