ENSG00000003393	2:202595867	4.29557101342155	2.22961641581945e-05	0.0143451013208858	0.641350469136771	0.0012998700129987	0.0170049986141991
ENSG00000004534	3:49971514	5.78765474124966	1.52326739213167e-08	3.58100045188182e-05	0.749646866238349	9.99900009999e-05	0.00206895018382992
ENSG00000004779	16:23529426	-5.30181893238228	1.97610223921641e-07	0.000772380408014148	-1.54621088956044	0.0004999500049995	0.00763686023737221
ENSG00000005448	2:74968409	-4.13738240889275	4.35222115936498e-05	0.0247260866295339	-0.827563356533063	0.0193980601939806	0.130668560637373
ENSG00000006025	17:45341309	-3.95602362018623	9.1350199910381e-05	0.0331603162664678	-0.728745526605861	0.0511948805119488	0.229013717505901
ENSG00000006432	14:71178861	-4.35719541787043	1.70867658426562e-05	0.0128762517044013	-0.99442352447542	0.0015998400159984	0.0202656193616121
ENSG00000006740	17:12794575	-4.07925902401865	5.53598909797321e-05	0.02225801728843	-0.912516343373663	0.0511948805119488	0.229013717505901
ENSG00000007314	17:61253182	-4.12763166329806	4.53235296340607e-05	0.0192221368652952	-1.38695670974311	0.0026997300269973	0.0310205207872022
ENSG00000008018	6:170850862	-6.65910963685344	9.9800823088146e-11	1.70565232495545e-07	-0.896137856999412	9.99900009999e-05	0.00206895018382992
ENSG00000008294	17:48730667	3.8976342204119	0.000115306903287968	0.0400582262659877	0.930005515591398	0.0323967603239676	0.177110847105036
ENSG00000010818	6:143033429	3.86203177700918	0.0001327157376565	0.0262399666448116	1.25087526970141	0.0143985601439856	0.105771054376731
ENSG00000011295	17:15906392	-5.66707266441811	2.92545639829255e-08	0.000165718254060157	-0.825476444462805	9.99900009999e-05	0.00206895018382992
ENSG00000012171	3:51043162	-4.07921727290914	5.53694033349185e-05	0.0306910843596996	-1.035089830976	0.005999400059994	0.0569623213317708
ENSG00000013375	6:83854166	4.210823400801	3.19861332720882e-05	0.00854570325561532	0.667137277742115	0.0041995800419958	0.0429347890510532
ENSG00000014123	6:96874962	-4.90907168645537	1.37501451466597e-06	0.000691951587796779	-0.877623819573159	0.0012998700129987	0.0170049986141991
ENSG00000017260	3:130655472	-4.14300133862071	4.2515375732796e-05	0.0257559805188728	-0.790163085487239	0.0062993700629937	0.0588422828361557
ENSG00000023516	13:42843630	6.17774697582924	1.71497826328294e-09	2.23421439714273e-06	0.973092057034318	9.99900009999e-05	0.00206895018382992
